tid,text
927214645663977472,Tied with pneumonia and a really bad viral infection in my chest https://t.co/opIq3cFXDk
924846247625687042,@csxxpr asthma must suck
927533069501857797,Woke up having an asthma attack 
927372606000447488,@glowingferret yeah!!! suck up all that bird dander my filtery friend
924326434704826368,How my baby giving me asthma 
927384081452716035,Healthy eating: an integral part of asthma treatment https://t.co/724i0Kqabc
927224696558403585,@HotlineJosh She was out one week from pneumonia and looked perfectly fine. I don't think a lot of ppl  would be just fine after 1 week.
927403723118206976,When to treat - the sinus and bronchitis edition. #AntibioticStewardship #MedEd #FOAMed podcast @nationwidekids https://t.co/KGgyuP4QDH
925798777386078208,After I popped up at your bitch house and did what did you still was waiting on me to chase youyou aint learn by now ion chase I got asthma
922873578261024778,"RT @DailyMailUK: Woman who 'swindled 72,000 disability benefits due to bad asthma filmed winning karate medal and SMOKING' https://t.co/EX"
927061313787797504,i do whipits as an asthma inhaler
927609782273372160,@scootertooter7 They have me the same thing when I had pneumonia the last time. People kept asking me why I was bei https://t.co/0XMuFcnFMB
926537939257036801,My asthma needs to get over this thing where little rain start fall and it feel like it must try kill me.
927189437892702209,Good morning yall!! Be thankful! I was 8 years old when I threw my asthma pump away!! https://t.co/wAyqsJy9A3
926384450472239104,"@anyimagessub Maybe I'll buy the new Third Eye Blind album, just the inclusion of asthma"
927275585616928768,asthma and stuff doesnt help when you need to run after the ball so i used to be the keeper (which SUCKS when people smash the ball)
927199180111585280,"There are a lot of catchphrases like ""All natural"" ""No steroids added"" and ""Gluten free"" but does it mean anything? https://t.co/fsJ6CfF7AJ"
927054526493761536,@xoxoalyssaa All of that for a sinus infection....
926375403995975680,@Chrissiedixie2 @JenHenders .   Oh well with my asthma mild flu is a small price to pay. Hope Im well enough for fireworks tonight.
922623668391497730,Subrina won't have asthma anymore https://t.co/q2lmRUE6Rs
925355405190074371,How my research shows a correlation between histamine over production and allergies and asthma. https://t.co/4subFeKfiB
926003648831873024,"I still get comments of people thinking I sound like a nerd, or a asthma kid. Haha, if only they knew..."
927210634168754177,he uses steroids and looks like that https://t.co/cGm3ctalMv
924430276385796097,@ChemicalBootay Mate I'm having an asthma attack and crying in the backroom at my new job
924429460627222528,i dont think m. night shyamalan knows how asthma works.
926648960143495168,"#ThunderstormAsthma can affect many people, esp those with #asthma or #hayfever. Protect yourself this pollen seaso https://t.co/5Rft8Gaqfz"
924716786175508481,"@BrowofJustice From pers experience, sucking on air like a goldfish at the top of the tank during a asthma crisis I https://t.co/zrZBrHSyBT"
924679217861799942,Tell me why I almost had a asthma attack walking up the stairs 
924402705769967616,asthma shit is back 
926830334439776256,"Exposed to smoke increases a childs risk of ear infection, bronchitis, pneumonia, asthma attacks &amp;meningitis#lovebumphttp://bit.ly/2y8YMfG"
926898119408783360,@HotlineJosh Whats wrong with you its pneumonia the bubonic plague!
926602570419920896, your wcw dances like shes having an asthma attack at parties  -Jake
923855714807894016,Continental News: Dogs may protect children from allergic eczema and asthma https://t.co/BrLQ75AYoh
924400779456335873,whooping cough in adults with asthma
927655974881714177,@floletoaba Witchcraft on steroids I tell you . As is the concentrate they have is weak AF unlike the old days . Th https://t.co/67Ops5ptil
927682500360622081,"either im bouta die or get a killer sinus infection, i hope its the latter of the two"
927549079546195969,RT @ibreathefree: Don't let asthma hold you back from living your dreams. #BerokZindagi https://t.co/CCPrTfJCPE
927619091669684225,@DerekMedlin @joeovies Ive never used one.  Couple of Aleve cold and sinus rounds is all I need.
924748025704173568,Concept: Im able to help clean my house without having an asthma attack later on in the day due to dust
926940261212663809,Na these look like Nike Huraches on steroids https://t.co/hJWElrVzSY
926731021898231810,I think facebook can hear me sneezing cause now it's advertising vicks inhaler at me.
924846101445906432,My asthma be fucking up like... all the bad things happen this season I just cant deal https://t.co/yxyFelVz2h
927034178079686657,@bvrnda i have to go get checked for asthma now since your avi + this seasonal weather decided to snatch my breath away wow
927071791046119425,Christ I want steroids
927160215388196864,@Nu_Ski24 Idk she slept thru it but she was coughing every few minutes. I gave her meds and an asthma pump before bed tho
927583146018787336,"@likeuson Something is worth, despite no knowledge of the specific circumstances, or the value generated. High mindedness on steroids (ii)"
925174043904499713,@savvysassymoms @ThirtyOne yes it was big enought to fit everything me and my daughter needs even her asthma medici https://t.co/Ka2mb066SX
925672468047474688,"https://t.co/xEFaJvIB3D | 
An asthma patient in every house by mohammad-zubair-khan"
925819846293639168,@evasmusical wdym? who doesnt love a man who thinks ice cream can help asthma lmfaooo
926835522818883584,RT @ARD_BMJ: Efficacy/safety of TMP-SMX prophylaxis for pneumocystis pneumonia in patients receiving prolonged high-dose steroids https://t
927434077745147904,"New Brunswick, NJ asthma rates are 50-100% higher than the NJ average. This has been attributed to climate change b https://t.co/AawDZxxvEp"
925141702515613697,The subplot to this movie is that her younger brother has a crush on his classmate who regularly comes into the clinic for asthma treatments
925158289486135296,"Did you know chewing mints can help with weight loss, asthma and stress? Check out these health benefits of Mint!?"
925315319891222528,"&amp; i think it's my asthma acting up cause everytime i take a huge breath, my breath sounds raspy"
924602401520222210,"In addition, it causes fatal asthma problem, heart diseases, lung cancer, skin cancer, stroke, suffocation etc."
926730129430126592,asthma inhaler had a small spider in it. spider went in to mouth :(
925511735662039040,can feel tomorrow nights asthma attack already
926895501991141376,"primary cilia length and altered Arl13b expression a/w deregulated chondrocyte Hedgehog signaling in alkaptonuria

https://t.co/s9QjcF1wuL"
924386083655372801,RT @Ismallergies: NAEPP recommends OSA be assessed and treated in asthma #ACAAI17
926072076573790208,@emorwee Great news for asthma drug makers. Terrible news for parents and their children. https://t.co/5gH6nGyZYI
925397602530717697,Medical News Today: Obese children with asthma spend longer in hospital https://t.co/I2nWbTktdU
926310405705748480,my asthma is so bad today lol tighttttt
927658493968044032,"New health technologies crucial in fight against childhood pneumonia  @UNICEF, @FundlaCaixa @unicef_es  https://t.co/vA8YQ6logi"
924609785835565059,I hate pray I dont get an asthma attack w out my inhaler
924510094347374592,RT @cantaloupeheada: Omm NHS haunted house just made me have an asthma attack
927199396055470080,"Got my triannual sinus infection.. on top of that, I left my glasses at home and I cant fucking see a thing so"
927038551656579073,I been smoking gas and I got no asthma 
925263968058462209,RT @writemed: Bronchial  thermoplasty significantly reduced # of steroid bursts in asthma patients after 6 to 12 months follow up. @accpche
927358832694775808,Anyone wanna bring me some sinus n allergy meds?
926953256613539842,He got asthma  https://t.co/gazJSIEE2r
927666035221782534,Eating food at a mall court is so gross it feels like someone is literally coughing and sneezing straight into my food
927579295932928001,"""Sometimes jalapeos give me asthma attacks so I can't eat them.""
Further proof that @AnnaorQueso is actually Eddie Kaspbrak"
926465628361207811,AZ experimental asthma drug fails in Phase III https://t.co/bZVu6ktZPb
925154600084230144,"my neck
my back
eddies asthma attack"
926444305324969984,Suffering from asthma for almost 6 days. 
926452933646077952,@nycmadegoddess I'm going today. I've had asthma since I was about 5 so this is killing me.
927356568986963969,"@Joongiology they're apart of the Exile Tribe so there are other groups in there, the rampage is the newest. its like NCT on steroids"
925549593059872768,Obese children with asthma spend longer... - https://t.co/yORFubsP7h Also:https://t.co/hEzt56IZ1z   #HealthNews https://t.co/3QUjeKMOBk
924340539608190976,Contact with dogs could protect kids against eczema and asthma https://t.co/Xy4A1oiSlS
927194749420888071,Musa's voice is on steroids and Phindy was made to sing that song. Few notes missed by Musa but overall the performance was amazing #IdolsSA
927057391673163776,I could see why dudes try to take steroids before getting in the ring with wilder https://t.co/0icJzkCWDp
926725197113315328,"Woke up with Shannon sneezing because of her ear again, didn't get to sleep till 3, starving and don't want to be awake at 8:17."
927383437203386369,"I hate having asthma because it never fails, every time I get upset I have an asthma attack"
926865232349290496,"@allicrystal ugh, i have it all! headache, congestion, sneezing 24-7. "
926898795744579585,Donna was so hot to help Hillary in a debate that she followed up by trying to replace her for a touch of pneumonia https://t.co/mCMfAJ4DlS
924620044293824512,@NICKIMINAJ HEY NICKI HEY NICKI.... asthma ... So ima need a return of Roman. OhK can you do that Bc I miss that mf.
925254277383122945,@elichrusos I have heard very good things about them and given how awful my asthma and hay fever have been since mo https://t.co/qKILfYrajp
927021356285353984,@charmerruby Fun fact I was going to a gorillaz concert last month UNTIL I had asthma problems. $200 wasted but its ok
926130441584824320,Obese children may have more asthma complications https://t.co/DvBNH3K0JA
925655198827036672,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/Zko2NOTLVO https://t.co/W504QcO9KN
926784150832599041,My sinus is fucking me right niw
926419626220810247,I cant put into words how much I hate my asthma and allergies
924532583337267200,Panic attacks + asthma attacks + being sick + being sleep deprived... SUCKS
927352254713143296,"@sSkrzm @FateJ95 @BeastnT1 Most were on steroids pre usada, let's be real"
924859423591243776,My asthma has been acting up so much lately 
927551562024718337,having diarrhea of thoughtlessness is selfishness on steroids and that schizer stinks up something awful https://t.co/lRGgOmqwfE
926257828624588800,&amp; in less despairing things + i laughed so hard i started asthma wheezing: https://t.co/hoZDzMCX7D
925147590848581632,Can never tell if someones taking my breath away or if its just the asthma
927311565304373248,And he said he had a sinus infection but BOY PULLED THROUGH WITH THAT HIGH NOTE he killed it in Fresno https://t.co/90vkge6bFq
